"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: initialCapacity","Param: loadFactor"
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,119.292400,37.525051,"us/op",65536,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,116.121100,28.415361,"us/op",65536,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,136.067100,61.600794,"us/op",65536,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,222.285200,47.611229,"us/op",100000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,216.744300,38.480728,"us/op",100000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,215.745300,40.461608,"us/op",100000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,215.936300,42.531702,"us/op",100000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,213.603800,45.303984,"us/op",100000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,201.263200,33.724585,"us/op",100000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,208.227200,38.032439,"us/op",100000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,207.842000,33.287050,"us/op",100000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,723.345000,28.994596,"us/op",524288,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,744.067500,90.419222,"us/op",524288,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,722.740900,58.066690,"us/op",524288,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,729.164600,49.052763,"us/op",524288,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,743.094700,60.310189,"us/op",524288,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,746.170000,72.579130,"us/op",524288,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,744.296200,57.196181,"us/op",524288,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,739.344300,37.836080,"us/op",524288,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1410.293800,53.775414,"us/op",1000000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1403.910300,39.524342,"us/op",1000000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1480.864100,92.855563,"us/op",1000000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1423.916000,75.670698,"us/op",1000000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1400.960300,46.055962,"us/op",1000000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1421.307100,72.626678,"us/op",1000000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1383.445000,46.845596,"us/op",1000000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1418.008200,61.836823,"us/op",1000000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1435.961400,45.460031,"us/op",1048576,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1433.654800,101.465103,"us/op",1048576,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1411.556300,46.018646,"us/op",1048576,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1470.309700,76.849746,"us/op",1048576,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1427.700200,62.114128,"us/op",1048576,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1428.731800,68.373708,"us/op",1048576,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1399.057700,45.676680,"us/op",1048576,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,1412.761900,53.534265,"us/op",1048576,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,2843.786500,111.799803,"us/op",2097152,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,2779.381200,71.101088,"us/op",2097152,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,2788.577200,116.872470,"us/op",2097152,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,2816.199900,67.504105,"us/op",2097152,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,2777.695700,67.807968,"us/op",2097152,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,2771.079800,33.960792,"us/op",2097152,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,2792.512400,78.987677,"us/op",2097152,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,2872.570800,83.092434,"us/op",2097152,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,30.323700,23.806340,"us/op",16,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,21.193900,9.194657,"us/op",16,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,24.334800,14.398823,"us/op",16,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,29.623800,22.634885,"us/op",16,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,24.817100,14.123370,"us/op",16,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,30.575900,22.777067,"us/op",16,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,27.738100,24.966841,"us/op",16,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,26.593700,25.232741,"us/op",16,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,46.656400,61.667566,"us/op",100,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,25.395100,16.942030,"us/op",100,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,31.475500,30.550010,"us/op",100,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,22.092900,15.736958,"us/op",100,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,21.225700,13.038056,"us/op",100,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,20.828600,13.594600,"us/op",100,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15.816100,11.842770,"us/op",100,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,23.571800,19.270959,"us/op",100,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15.405700,9.731447,"us/op",1024,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,21.934900,20.242014,"us/op",1024,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,24.915200,18.406668,"us/op",1024,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,21.906900,21.613868,"us/op",1024,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,22.589300,19.459996,"us/op",1024,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,17.814500,13.417013,"us/op",1024,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18.997900,15.524696,"us/op",1024,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,23.962000,12.780145,"us/op",1024,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,27.912700,23.757819,"us/op",1000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18.078000,17.150448,"us/op",1000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,19.901100,18.926210,"us/op",1000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15.082400,11.858717,"us/op",1000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18.976400,14.245554,"us/op",1000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,24.315600,26.560132,"us/op",1000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15.085600,9.892059,"us/op",1000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,22.706800,15.529185,"us/op",1000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,62.063900,32.040979,"us/op",10000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,50.982800,32.023663,"us/op",10000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,47.929000,30.335750,"us/op",10000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,43.192900,22.084796,"us/op",10000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,54.975900,25.976794,"us/op",10000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,55.231300,26.499526,"us/op",10000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,50.880700,29.756533,"us/op",10000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,48.964100,27.642334,"us/op",10000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,131.058400,55.766911,"us/op",65536,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,134.775900,88.811459,"us/op",65536,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,136.994600,59.159558,"us/op",65536,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,121.483000,48.894997,"us/op",65536,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,133.356100,66.797871,"us/op",65536,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,116.423300,27.192715,"us/op",65536,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,124.370600,50.686120,"us/op",65536,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,123.192200,50.203520,"us/op",65536,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,198.259300,27.998150,"us/op",100000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,212.178800,51.546415,"us/op",100000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,210.523200,50.227816,"us/op",100000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,208.997700,29.887380,"us/op",100000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,214.761400,46.478421,"us/op",100000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,201.461300,36.438156,"us/op",100000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,209.075700,44.282118,"us/op",100000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,212.992800,46.432766,"us/op",100000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,718.263500,35.868911,"us/op",524288,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,753.787800,63.920994,"us/op",524288,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,712.201200,34.758656,"us/op",524288,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,732.336800,88.206969,"us/op",524288,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,726.010300,52.350257,"us/op",524288,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,728.498000,56.785118,"us/op",524288,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,754.783300,95.570780,"us/op",524288,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,715.560900,29.645674,"us/op",524288,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1419.504000,38.480631,"us/op",1000000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1442.894400,72.367214,"us/op",1000000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1418.579200,66.716961,"us/op",1000000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1403.245900,54.743183,"us/op",1000000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1406.723300,54.628585,"us/op",1000000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1393.743900,32.492530,"us/op",1000000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1403.338600,23.578474,"us/op",1000000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1431.681700,48.739524,"us/op",1000000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1408.783100,70.281962,"us/op",1048576,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1417.068800,68.677855,"us/op",1048576,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1422.849900,55.246298,"us/op",1048576,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1415.813700,78.293753,"us/op",1048576,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1403.679100,51.603365,"us/op",1048576,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1434.424400,90.921242,"us/op",1048576,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1424.005700,75.017769,"us/op",1048576,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,1418.304600,83.610406,"us/op",1048576,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,2831.815500,59.199591,"us/op",2097152,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,2753.503900,114.975056,"us/op",2097152,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,2784.709100,72.825268,"us/op",2097152,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,2814.989200,126.897842,"us/op",2097152,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,2827.984300,176.102009,"us/op",2097152,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,2752.786600,135.753813,"us/op",2097152,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,2780.290700,132.874122,"us/op",2097152,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,2793.766600,74.505683,"us/op",2097152,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,27.704300,16.543065,"us/op",16,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,26.951800,16.560792,"us/op",16,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,29.667700,19.708424,"us/op",16,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,22.184200,17.045267,"us/op",16,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,26.691000,17.936896,"us/op",16,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,22.348800,13.527174,"us/op",16,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,20.244200,13.634848,"us/op",16,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,23.525900,16.948311,"us/op",16,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,31.420900,42.737936,"us/op",100,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,22.222000,21.134405,"us/op",100,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,28.449300,16.642444,"us/op",100,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,17.763300,11.230366,"us/op",100,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,22.637000,15.353978,"us/op",100,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,23.931100,14.844325,"us/op",100,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,17.757800,21.003108,"us/op",100,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,17.537400,14.634889,"us/op",100,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,21.507900,12.726668,"us/op",1024,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,20.851400,22.685130,"us/op",1024,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,15.061000,8.833459,"us/op",1024,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,12.487300,1.287242,"us/op",1024,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,20.365500,17.654324,"us/op",1024,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,14.625000,12.502301,"us/op",1024,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,17.217200,12.229843,"us/op",1024,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,15.735800,21.091210,"us/op",1024,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,18.586500,9.668391,"us/op",1000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,23.377600,22.217928,"us/op",1000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,19.155400,17.308062,"us/op",1000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,17.787900,21.117627,"us/op",1000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,20.826000,14.218445,"us/op",1000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,23.625100,19.980787,"us/op",1000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,16.393500,11.058794,"us/op",1000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,19.225100,19.809720,"us/op",1000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,56.285600,30.325224,"us/op",10000,0.125
