"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: initialCapacity","Param: loadFactor"
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,14706.732800,7572.999668,"us/op",65536,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,16235.596300,8637.209308,"us/op",65536,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10580.364500,5741.401297,"us/op",65536,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,11693.932800,6831.916148,"us/op",65536,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12210.824000,6526.502973,"us/op",65536,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,9992.342400,6459.113901,"us/op",65536,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10675.353500,7140.768511,"us/op",65536,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,18091.782000,7959.877633,"us/op",100000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,14258.615300,7595.669423,"us/op",100000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15215.585900,7961.781900,"us/op",100000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,9855.615100,5526.837248,"us/op",100000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10871.010000,6059.655062,"us/op",100000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,11538.054000,6098.948978,"us/op",100000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,7978.306800,4993.678163,"us/op",100000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,8039.012400,5304.903183,"us/op",100000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,16693.124200,8313.464772,"us/op",524288,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10815.051100,7577.374271,"us/op",524288,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10957.444000,7406.658745,"us/op",524288,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10839.831100,7659.908273,"us/op",524288,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10888.089300,7593.634747,"us/op",524288,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10837.744500,7618.093208,"us/op",524288,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,11034.645000,8073.542562,"us/op",524288,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,10845.596400,7689.856258,"us/op",524288,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12826.046100,8126.549408,"us/op",1000000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12812.523400,7902.007537,"us/op",1000000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12919.152000,8135.022172,"us/op",1000000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12858.322100,7932.181793,"us/op",1000000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12889.999000,8005.827415,"us/op",1000000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12796.339700,7973.782029,"us/op",1000000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12815.527300,8015.541331,"us/op",1000000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12834.516200,7952.563747,"us/op",1000000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12800.594600,7955.004105,"us/op",1048576,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12894.635500,7986.165882,"us/op",1048576,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12818.067900,8202.447040,"us/op",1048576,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12807.794000,8083.697413,"us/op",1048576,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12818.221000,8070.633201,"us/op",1048576,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12797.800500,8003.278071,"us/op",1048576,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12770.754600,7856.063348,"us/op",1048576,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,12838.075200,8021.072490,"us/op",1048576,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15598.134100,8834.727938,"us/op",2097152,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15544.666600,8868.648218,"us/op",2097152,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15638.085300,9040.552786,"us/op",2097152,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15450.205800,8661.242989,"us/op",2097152,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15655.487200,8873.424650,"us/op",2097152,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15647.551300,8847.913965,"us/op",2097152,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15595.203700,8980.512022,"us/op",2097152,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,15562.386500,8805.499583,"us/op",2097152,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,16688.790000,6795.444440,"us/op",16,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13725.964900,6476.609195,"us/op",16,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15405.575400,6609.339519,"us/op",16,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11285.547500,4675.959540,"us/op",16,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11538.780800,5023.426516,"us/op",16,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13153.018100,4849.737266,"us/op",16,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10642.274800,4994.341178,"us/op",16,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11236.754200,4872.699863,"us/op",16,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,17023.875900,7190.745911,"us/op",100,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13535.909800,6432.393862,"us/op",100,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15465.209800,6635.875891,"us/op",100,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11464.456400,4925.500806,"us/op",100,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11804.991200,5608.821228,"us/op",100,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13556.262300,5539.255438,"us/op",100,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10815.491700,5614.292689,"us/op",100,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11347.533700,5433.801465,"us/op",100,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,16715.035300,6821.061497,"us/op",1024,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13383.328700,6047.936445,"us/op",1024,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15181.679200,6565.083897,"us/op",1024,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11235.522900,4860.170359,"us/op",1024,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11981.039400,5629.364019,"us/op",1024,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,12998.733700,4905.954662,"us/op",1024,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10514.950700,5172.133162,"us/op",1024,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11160.661900,4899.635563,"us/op",1024,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,16633.748500,6638.009584,"us/op",1000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13398.712700,6279.823768,"us/op",1000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15658.358500,6605.124404,"us/op",1000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11303.279500,4865.534991,"us/op",1000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11686.120400,5199.046973,"us/op",1000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13116.832200,4868.444225,"us/op",1000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10585.243300,5349.806531,"us/op",1000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11229.549500,5009.477531,"us/op",1000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,16705.324800,6701.741432,"us/op",10000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13563.299400,6157.069454,"us/op",10000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15360.799300,7535.979141,"us/op",10000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10599.717300,4761.981053,"us/op",10000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,12082.940100,5348.199749,"us/op",10000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13113.020200,5200.035065,"us/op",10000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11722.641900,5761.751573,"us/op",10000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,12021.789500,5904.750470,"us/op",10000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,16833.646700,6684.195980,"us/op",65536,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,14357.323900,6876.370990,"us/op",65536,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15902.258000,7347.721086,"us/op",65536,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10876.643300,5676.565088,"us/op",65536,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,12074.000200,6838.708831,"us/op",65536,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13029.550900,6084.379131,"us/op",65536,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10227.321200,5553.885757,"us/op",65536,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10593.725600,6069.487668,"us/op",65536,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18293.224600,7261.890574,"us/op",100000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,14205.453700,6800.777943,"us/op",100000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15830.109000,7152.215257,"us/op",100000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,10081.403700,5633.430012,"us/op",100000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11098.548300,5762.941238,"us/op",100000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,11885.935600,6392.198447,"us/op",100000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,8013.141400,4610.866490,"us/op",100000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,8209.865500,4746.035900,"us/op",100000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,19541.036600,10671.726438,"us/op",524288,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13215.771600,9822.943910,"us/op",524288,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13300.679500,9779.493163,"us/op",524288,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13475.643100,10072.205395,"us/op",524288,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13253.877700,9797.278758,"us/op",524288,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13226.011200,9953.189902,"us/op",524288,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13231.831800,9891.785269,"us/op",524288,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,13273.152200,9745.866973,"us/op",524288,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15396.879200,10103.755942,"us/op",1000000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15233.713400,10165.352377,"us/op",1000000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15510.232400,10218.111438,"us/op",1000000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15258.908400,9892.230857,"us/op",1000000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15315.873100,10020.244618,"us/op",1000000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15167.921800,9878.737059,"us/op",1000000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15146.969500,10052.399635,"us/op",1000000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15239.504400,10031.595793,"us/op",1000000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15368.391800,10099.498001,"us/op",1048576,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15141.225900,9929.544853,"us/op",1048576,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15260.997500,10008.561225,"us/op",1048576,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15272.615200,10147.024701,"us/op",1048576,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15195.737700,10103.949242,"us/op",1048576,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15249.203600,10062.028608,"us/op",1048576,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15272.634800,9963.718163,"us/op",1048576,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,15323.487100,10131.018700,"us/op",1048576,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18567.297200,10566.897262,"us/op",2097152,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18209.076900,10827.167012,"us/op",2097152,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18439.653700,10790.461106,"us/op",2097152,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18259.639500,10954.127074,"us/op",2097152,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18413.586500,11344.047403,"us/op",2097152,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18117.798200,10890.044143,"us/op",2097152,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18666.659400,10838.246044,"us/op",2097152,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,18048.067700,11400.156301,"us/op",2097152,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,16594.524200,6510.707325,"us/op",16,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,13560.335500,6891.069973,"us/op",16,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,14919.061400,6722.605168,"us/op",16,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,11134.880400,4789.805969,"us/op",16,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,11246.992700,5093.936762,"us/op",16,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,12519.664800,5728.511759,"us/op",16,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,10552.984000,6158.225474,"us/op",16,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,11091.113400,5707.177473,"us/op",16,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,16691.083900,6478.712423,"us/op",100,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,13713.616900,6912.091335,"us/op",100,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,14875.812500,6993.363293,"us/op",100,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,11212.354800,4641.291502,"us/op",100,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,11570.269200,5580.898471,"us/op",100,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,12108.469100,5007.504132,"us/op",100,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,10641.513700,6152.653835,"us/op",100,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,11056.067300,5679.628315,"us/op",100,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,16541.061900,6331.949885,"us/op",1024,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,13555.820700,6912.379319,"us/op",1024,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,14862.742100,6669.715614,"us/op",1024,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,10293.989800,4896.440637,"us/op",1024,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,11584.533700,5485.476211,"us/op",1024,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,12300.269800,5169.013464,"us/op",1024,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,10420.866400,6167.792959,"us/op",1024,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,11064.115400,5386.571847,"us/op",1024,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,16433.108300,6424.997751,"us/op",1000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,13503.951900,6865.628670,"us/op",1000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,14938.233500,6748.612948,"us/op",1000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,10434.648600,4841.563789,"us/op",1000,0.5
