"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: initialCapacity","Param: loadFactor"
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,255477.441500,12282.476118,"us/op",524288,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,221643.309800,25084.936869,"us/op",524288,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,223724.923400,28195.684647,"us/op",524288,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,237345.418100,13182.823939,"us/op",524288,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,251816.688100,7668.448137,"us/op",524288,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,221431.789500,26753.101231,"us/op",524288,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,282035.416200,31112.238115,"us/op",1000000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,241270.466700,32518.841771,"us/op",1000000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,237573.942500,13094.373975,"us/op",1000000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,202242.801300,28556.543536,"us/op",1000000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,200218.613100,31807.997550,"us/op",1000000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,212959.627900,38181.527410,"us/op",1000000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,211655.974600,7838.935807,"us/op",1000000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,178243.859800,15136.941635,"us/op",1000000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,280589.519400,35593.021310,"us/op",1048576,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,250022.348300,36256.482833,"us/op",1048576,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,237091.251500,13865.334639,"us/op",1048576,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,202922.135900,27584.935972,"us/op",1048576,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,214980.042900,14164.229322,"us/op",1048576,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,212714.527300,38041.499377,"us/op",1048576,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,209370.254200,10214.545118,"us/op",1048576,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,179673.794200,15398.520501,"us/op",1048576,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,267786.589200,34230.653777,"us/op",2097152,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,221600.102500,20128.534536,"us/op",2097152,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,202611.611300,24791.402416,"us/op",2097152,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,169804.937100,16206.016584,"us/op",2097152,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,168886.726200,16643.061710,"us/op",2097152,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,169726.225600,14120.764784,"us/op",2097152,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,168689.026300,16314.862265,"us/op",2097152,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.put","ss",1,10,169039.298400,15503.275319,"us/op",2097152,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,288459.567800,33284.361000,"us/op",16,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,256428.213900,29316.464839,"us/op",16,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,270299.892800,40901.599541,"us/op",16,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,235902.183300,25379.152202,"us/op",16,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,242685.239600,24628.416949,"us/op",16,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,257747.920000,34550.393302,"us/op",16,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,276426.413800,25222.466237,"us/op",16,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,241168.958900,21659.642845,"us/op",16,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,288756.141600,32741.844105,"us/op",100,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,255865.192200,28834.524426,"us/op",100,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,271564.536600,40250.452023,"us/op",100,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,237227.946900,25250.333166,"us/op",100,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,243745.257900,23460.127081,"us/op",100,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,258455.518200,36384.728892,"us/op",100,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,274760.857300,22991.263298,"us/op",100,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,241127.123700,22527.945095,"us/op",100,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,287792.252500,32740.042437,"us/op",1024,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,256313.141400,29569.396121,"us/op",1024,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,270789.984600,40718.683040,"us/op",1024,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,236320.322200,25068.918604,"us/op",1024,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,244548.204300,22353.275094,"us/op",1024,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,258110.065800,34676.283109,"us/op",1024,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,274831.228600,24836.172784,"us/op",1024,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,240260.556200,22359.361037,"us/op",1024,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,287762.715000,32569.890917,"us/op",1000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,255723.144600,30317.791685,"us/op",1000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,270935.040800,40603.066150,"us/op",1000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,236379.278600,26462.307113,"us/op",1000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,242795.736600,24442.372508,"us/op",1000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,258829.136500,35777.024636,"us/op",1000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,275230.252800,25355.586837,"us/op",1000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,241255.767000,21049.835273,"us/op",1000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,287905.830300,32113.285366,"us/op",10000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,255617.445600,29438.011151,"us/op",10000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,270237.921800,40114.149475,"us/op",10000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,234034.746500,24711.658978,"us/op",10000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,245263.954000,23196.290085,"us/op",10000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,262124.460500,34552.904113,"us/op",10000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,280940.976000,24921.404051,"us/op",10000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,255220.624300,19663.500539,"us/op",10000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,291771.832400,39218.376001,"us/op",65536,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,254910.645400,26207.419825,"us/op",65536,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,267432.358200,37464.265860,"us/op",65536,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,239555.492500,31190.235960,"us/op",65536,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,243737.629400,33634.139542,"us/op",65536,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,257856.693300,32387.712364,"us/op",65536,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,275866.058800,21199.967405,"us/op",65536,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,243746.395000,17858.764923,"us/op",65536,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,290833.878700,24779.133802,"us/op",100000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,255358.435100,26104.590971,"us/op",100000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,268400.689300,39608.237951,"us/op",100000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,235258.237600,25322.881396,"us/op",100000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,245892.005500,22593.503722,"us/op",100000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,262893.509200,30833.937861,"us/op",100000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,276538.899300,31042.565271,"us/op",100000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,242130.096100,18626.788176,"us/op",100000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,276248.471000,5617.483661,"us/op",524288,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,247074.722200,17995.086827,"us/op",524288,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,260399.115300,36110.532943,"us/op",524288,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,222381.718100,17311.492322,"us/op",524288,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,239203.492800,18841.658652,"us/op",524288,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,248591.637400,38880.408018,"us/op",524288,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,262311.915800,30790.207518,"us/op",524288,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,217779.941200,27518.644731,"us/op",524288,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,275859.745100,20993.317796,"us/op",1000000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,237507.996500,19151.294217,"us/op",1000000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,245492.929300,29048.108812,"us/op",1000000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,205388.819800,27317.707252,"us/op",1000000,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,213857.061100,28919.424713,"us/op",1000000,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,219694.563100,35039.642379,"us/op",1000000,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,235390.823100,36742.123155,"us/op",1000000,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,185358.550900,25142.129110,"us/op",1000000,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,276276.150200,20126.797987,"us/op",1048576,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,238381.379300,17398.187198,"us/op",1048576,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,245616.518200,29692.887165,"us/op",1048576,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,201533.902800,33942.972164,"us/op",1048576,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,212240.367000,33248.894317,"us/op",1048576,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,219829.476700,36064.649340,"us/op",1048576,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,233203.412200,34906.187388,"us/op",1048576,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,186155.811100,24920.523837,"us/op",1048576,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,273078.822300,24391.965994,"us/op",2097152,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,218986.683300,30761.278776,"us/op",2097152,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,226975.791700,34149.768168,"us/op",2097152,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,176384.335800,21265.756026,"us/op",2097152,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,176262.822700,20879.197624,"us/op",2097152,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,180046.787500,21960.931293,"us/op",2097152,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,177460.109100,21144.710335,"us/op",2097152,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putPoorHashCode","ss",1,10,176156.107200,21395.932302,"us/op",2097152,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,274839.628000,37370.200708,"us/op",16,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,234661.374400,31524.883572,"us/op",16,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,255253.962400,12624.708042,"us/op",16,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,225010.187400,33706.815113,"us/op",16,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,234761.401000,28610.743319,"us/op",16,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,241687.600900,7309.909026,"us/op",16,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,262791.687400,20292.378570,"us/op",16,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,222418.150000,23124.120293,"us/op",16,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,274759.164400,37274.412300,"us/op",100,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,235202.505000,33047.448552,"us/op",100,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,254915.622600,10304.476671,"us/op",100,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,219273.310500,32471.804106,"us/op",100,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,236189.946500,30438.368902,"us/op",100,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,240964.370000,5842.869582,"us/op",100,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,259892.586200,14775.266940,"us/op",100,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,222975.472500,22596.766166,"us/op",100,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,274087.980200,36641.353635,"us/op",1024,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,233565.853200,34218.878188,"us/op",1024,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,255118.188100,12481.168854,"us/op",1024,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,221724.865700,29454.784136,"us/op",1024,0.5
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,234146.883800,30009.807199,"us/op",1024,0.625
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,240467.929600,8661.138258,"us/op",1024,0.75
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,261428.093300,15731.082934,"us/op",1024,0.875
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,221403.334700,25138.063324,"us/op",1024,1
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,276023.764500,37863.437566,"us/op",1000,0.125
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,233989.525100,35009.635282,"us/op",1000,0.250
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,254621.312800,11789.253602,"us/op",1000,0.375
"com.abyrne133.benchmarking.JavaHashMapBenchMarkPut.putTerribleHashCode","ss",1,10,219836.846600,29689.623071,"us/op",1000,0.5
